Date,Open,High,Low,Close,Adj Close,Volume
2013-04-08,42.189999,42.910000,42.070000,42.490002,34.693375,3750600
2013-04-15,42.389999,42.419998,41.290001,41.799999,34.129974,4182800
2013-04-22,41.830002,44.560001,41.439999,43.509998,35.526196,4864700
2013-04-29,43.849998,44.730000,43.619999,44.520000,36.350880,4248900
2013-05-06,44.610001,45.570000,44.310001,45.349998,37.028576,3974800
2013-05-13,45.299999,46.139999,44.529999,44.580002,36.399876,4160000
2013-05-20,44.549999,44.549999,43.070000,44.000000,35.926296,5707900
2013-05-27,44.580002,44.619999,42.810001,43.560001,35.567036,5601300
2013-06-03,43.540001,45.189999,43.380001,44.849998,36.620331,5303100
2013-06-10,44.950001,45.830002,44.799999,45.570000,37.208214,4601200
2013-06-17,45.840000,46.880001,44.480000,44.860001,36.628494,5284400
2013-06-24,44.630001,46.130001,44.160000,45.779999,37.379665,4527600
2013-07-01,46.080002,46.380001,44.830002,45.500000,37.358410,2159400
2013-07-08,45.610001,47.790001,45.610001,47.779999,39.230446,3202400
2013-07-15,47.950001,48.389999,46.540001,46.869999,38.483273,3891300
2013-07-22,46.849998,47.110001,44.540001,45.770000,37.580093,5550000
2013-07-29,45.709999,46.209999,42.639999,43.450001,35.675240,5562900
2013-08-05,43.509998,43.630001,42.110001,42.650002,35.018394,5441200
2013-08-12,42.610001,42.990002,42.279999,42.700001,35.059441,3673500
2013-08-19,42.880001,43.450001,42.419998,43.369999,35.609550,3014800
2013-08-26,43.430000,43.430000,42.320000,42.990002,35.297546,2970500
2013-09-02,43.290001,43.360001,41.869999,41.889999,34.394379,4495900
2013-09-09,42.270000,43.689999,42.259998,43.070000,35.363228,3474000
2013-09-16,43.369999,43.980000,43.110001,43.349998,35.593128,4896900
2013-09-23,43.290001,43.759998,42.549999,43.250000,35.511021,3206300
2013-09-30,43.000000,44.419998,42.740002,44.240002,36.534573,4725600
2013-10-07,44.029999,45.570000,43.910000,45.529999,37.599876,3814000
2013-10-14,45.230000,46.830002,45.169998,46.779999,38.632164,3190000
2013-10-21,46.880001,47.450001,46.349998,46.830002,38.673466,2403400
2013-10-28,46.759998,47.959999,46.660000,47.549999,39.268055,3378600
2013-11-04,47.209999,48.540001,46.919998,48.500000,40.052582,3613100
2013-11-11,48.450001,49.610001,47.919998,49.189999,40.622414,2681200
2013-11-18,49.360001,49.410000,48.259998,49.139999,40.581116,3532500
2013-11-25,49.259998,49.750000,48.759998,49.130001,40.572857,1962800
2013-12-02,47.900002,49.040001,47.040001,47.900002,39.557095,4411800
2013-12-09,48.410000,48.669998,47.150002,47.150002,38.937725,4165800
2013-12-16,47.270000,47.430000,45.730000,46.580002,38.466999,5141400
2013-12-23,46.810001,47.299999,46.230000,46.970001,38.789074,2023100
2013-12-30,47.009998,47.599998,46.470001,46.599998,38.705067,2318700
2014-01-06,46.689999,46.810001,46.029999,46.299999,38.455887,3592400
2014-01-13,46.240002,46.419998,45.540001,45.560001,37.841259,2505000
2014-01-20,45.650002,46.220001,44.520000,44.529999,36.985767,2126700
2014-01-27,44.480000,45.889999,44.250000,45.020000,37.392742,2509100
2014-02-03,44.919998,45.070000,41.820000,42.540001,35.332905,6613200
2014-02-10,42.430000,43.779999,42.200001,43.529999,36.155186,4044300
2014-02-17,43.650002,44.049999,43.250000,43.590000,36.205013,2305700
2014-02-24,43.560001,44.180000,42.840000,43.970001,36.520641,4515600
2014-03-03,43.660000,44.869999,43.490002,44.680000,37.110344,2717300
2014-03-10,44.549999,45.520000,44.189999,45.430000,37.733284,3091000
2014-03-17,45.500000,46.380001,45.360001,46.110001,38.298080,5282400
2014-03-24,46.270000,46.490002,45.110001,45.439999,37.741596,3424900
2014-03-31,45.590000,46.279999,45.049999,45.610001,38.107933,3318600
2014-04-07,45.549999,46.529999,45.380001,46.180000,38.584179,3658600
2014-04-14,46.529999,46.689999,45.790001,46.349998,38.726223,2379100
2014-04-21,46.360001,47.340000,46.189999,46.950001,39.227528,3061400
2014-04-28,47.119999,47.119999,44.290001,45.169998,37.740311,3616500
2014-05-05,45.080002,45.770000,44.389999,45.240002,37.798790,5331900
2014-05-12,45.459999,45.730000,44.209999,44.889999,37.506359,2442900
2014-05-19,44.740002,45.750000,44.680000,45.480000,37.999313,2540400
2014-05-26,45.619999,46.230000,45.570000,45.990002,38.425438,1657300
2014-06-02,46.080002,47.009998,45.790001,46.740002,39.052074,2381300
2014-06-09,46.709999,46.959999,45.340000,45.840000,38.300102,2017600
2014-06-16,45.830002,46.389999,45.080002,45.160000,37.731949,2726100
2014-06-23,45.419998,45.650002,43.910000,44.070000,36.821239,3887800
2014-06-30,44.049999,44.970001,44.040001,44.740002,37.608204,3003800
2014-07-07,44.700001,44.869999,44.110001,44.509998,37.414856,3052900
2014-07-14,44.709999,45.220001,44.320000,44.389999,37.313999,2440200
2014-07-21,44.259998,45.040001,43.869999,43.900002,36.902100,2515900
2014-07-28,43.849998,45.180000,43.000000,44.000000,36.986164,4924100
2014-08-04,45.549999,45.549999,44.360001,45.299999,38.078941,4393800
2014-08-11,45.500000,46.950001,45.330002,46.599998,39.171707,3178900
2014-08-18,46.759998,47.490002,46.529999,47.099998,39.591995,3646500
2014-08-25,47.419998,48.580002,47.070000,48.220001,40.533466,2818700
2014-09-01,48.250000,48.660000,48.029999,48.189999,40.508255,1955300
2014-09-08,48.189999,48.299999,47.540001,47.599998,40.012295,2532300
2014-09-15,47.590000,48.520000,47.529999,48.240002,40.550285,3059600
2014-09-22,48.099998,48.430000,47.380001,47.830002,40.205639,3186500
2014-09-29,47.509998,47.630001,46.720001,47.470001,40.129402,2957500
2014-10-06,47.570000,47.830002,46.040001,46.040001,38.920544,3013100
2014-10-13,46.080002,46.439999,44.939999,46.220001,39.072704,3086200
2014-10-20,46.070000,48.259998,45.759998,47.380001,40.053326,2896400
2014-10-27,47.340000,48.240002,46.419998,48.139999,40.695805,3469000
2014-11-03,48.090000,49.570000,47.700001,49.459999,41.811680,3031300
2014-11-10,49.430000,49.840000,49.049999,49.820000,42.116013,2607400
2014-11-17,49.680000,50.240002,49.209999,49.799999,42.099106,3757300
2014-11-24,49.980000,50.290001,49.599998,50.049999,42.310448,1933100
2014-12-01,49.869999,50.500000,49.669998,50.450001,42.648590,2516500
2014-12-08,50.689999,51.590000,49.230000,49.240002,41.625706,2198800
2014-12-15,49.459999,51.430000,48.639999,51.049999,43.155811,3738800
2014-12-22,51.259998,52.209999,51.020000,51.509998,43.544678,1271300
2014-12-29,51.250000,52.029999,50.070000,50.490002,42.682400,1868400
2015-01-05,50.119999,50.889999,49.139999,49.880001,42.405479,3039400
2015-01-12,49.980000,50.099998,47.650002,48.900002,41.572330,3047100
2015-01-19,49.049999,49.770000,47.810001,49.330002,41.937893,2053300
2015-01-26,50.500000,53.020000,50.169998,50.900002,43.272629,8613500
2015-02-02,50.910000,52.150002,50.419998,50.740002,43.136616,6469600
2015-02-09,50.590000,52.160000,50.070000,51.860001,44.088768,3381000
2015-02-16,52.180000,52.389999,51.580002,52.230000,44.403332,1911200
2015-02-23,52.340000,52.410000,51.419998,51.830002,44.063263,3333900
2015-03-02,51.830002,52.090000,50.509998,51.490002,43.774216,4409400
2015-03-09,51.450001,51.639999,49.919998,50.700001,43.102596,3268600
2015-03-16,50.759998,51.540001,50.450001,51.299999,43.612690,3727700
2015-03-23,51.360001,51.849998,50.869999,51.279999,43.595676,4339500
2015-03-30,51.490002,51.869999,51.209999,51.340000,43.894108,2257200
2015-04-06,51.049999,52.320000,50.810001,52.320000,44.731979,3267700
2015-04-13,52.340000,54.250000,51.860001,52.770000,45.116707,5610900
2015-04-20,52.869999,53.139999,51.009998,51.200001,43.774414,2593500
2015-04-27,51.330002,52.630001,50.970001,52.330002,44.740520,3582200
2015-05-04,52.639999,55.369999,51.549999,55.060001,47.074593,6425800
2015-05-11,55.099998,55.740002,54.639999,55.290001,47.271233,3482200
2015-05-18,55.220001,57.939999,54.700001,55.490002,47.442238,3667300
2015-05-25,55.340000,55.830002,54.320000,55.040001,47.057491,3876400
2015-06-01,55.160000,55.189999,53.590000,53.959999,46.134117,3277600
2015-06-08,53.959999,56.619999,52.790001,55.639999,47.570469,4179700
2015-06-15,55.290001,59.380001,54.900002,55.709999,47.630322,7653100
2015-06-22,55.770000,56.060001,53.169998,53.250000,45.527096,4098700
2015-06-29,52.799999,55.200001,52.439999,54.189999,46.582462,2437800
2015-07-06,53.860001,57.299999,53.779999,56.029999,48.164162,3109500
2015-07-13,56.430000,56.470001,54.340000,54.750000,47.063858,3071700
2015-07-20,54.779999,56.180000,54.520000,55.889999,48.043816,4227800
2015-07-27,55.669998,57.900002,54.860001,57.560001,49.479370,3977000
2015-08-03,57.880001,60.000000,56.930000,57.040001,49.032368,4048600
2015-08-10,57.160000,58.389999,56.910000,57.270000,49.230080,1751900
2015-08-17,57.029999,59.470001,56.779999,56.860001,48.877647,2411300
2015-08-24,54.580002,56.299999,53.189999,55.209999,47.459270,3500500
2015-08-31,55.169998,56.119999,54.020000,54.020000,46.436337,2029600
2015-09-07,54.480000,55.660000,53.200001,54.240002,46.625458,1677100
2015-09-14,54.270000,54.779999,53.220001,53.290001,45.808811,1877700
2015-09-21,53.529999,55.619999,53.299999,55.000000,47.278767,2413900
2015-09-28,54.459999,54.930000,52.480000,53.130001,45.671280,2664800
2015-10-05,53.369999,54.220001,52.759998,53.799999,46.492367,2147000
2015-10-12,53.860001,54.439999,53.189999,54.080002,46.734329,1687900
2015-10-19,54.000000,54.970001,53.709999,54.630001,47.209621,2298100
2015-10-26,54.650002,55.070000,53.200001,54.000000,46.665203,2457700
2015-11-02,53.919998,55.709999,53.560001,55.669998,48.108360,1661000
2015-11-09,55.509998,55.930000,54.680000,54.959999,47.494808,2101200
2015-11-16,54.950001,56.160000,54.689999,55.470001,47.935524,1522900
2015-11-23,55.459999,56.299999,55.049999,55.500000,47.961452,1513700
2015-11-30,55.680000,57.060001,55.200001,56.939999,49.205860,3299800
2015-12-07,57.259998,57.980000,55.900002,56.270000,48.626858,3034000
2015-12-14,56.270000,56.849998,55.200001,55.680000,48.117008,2865800
2015-12-21,55.910000,57.029999,55.150002,56.830002,49.110806,1276700
2015-12-28,56.599998,57.080002,56.220001,56.220001,48.583649,904200
2016-01-04,55.790001,56.389999,54.520000,54.680000,47.546692,2476700
2016-01-11,54.779999,55.410000,53.700001,54.200001,47.129311,2896700
2016-01-18,54.200001,54.439999,51.709999,53.060001,46.138035,2842400
2016-01-25,52.860001,53.910000,52.459999,53.910000,46.877148,3173800
2016-02-01,53.779999,54.369999,52.139999,52.500000,45.651093,3839000
2016-02-08,52.070000,53.689999,51.669998,52.299999,45.477180,3716200
2016-02-15,51.919998,54.330002,51.770000,53.970001,46.929314,2660800
2016-02-22,54.230000,54.480000,52.669998,53.910000,46.877148,2587300
2016-02-29,53.799999,55.570000,53.509998,55.049999,47.868416,2237900
2016-03-07,54.830002,55.290001,54.090000,54.820000,47.668434,1766500
2016-03-14,54.490002,55.139999,53.889999,55.020000,47.842350,2741900
2016-03-21,55.009998,55.650002,54.270000,54.459999,47.355400,1625500
2016-03-28,54.619999,56.150002,54.369999,56.029999,48.720577,2136300
2016-04-04,56.090000,56.099998,53.790001,54.080002,47.326027,1506900
2016-04-11,54.020000,55.560001,53.639999,55.480000,48.551174,2466100
2016-04-18,55.500000,56.180000,53.959999,54.740002,47.903599,1673600
2016-04-25,54.540001,54.840000,51.009998,53.270000,46.617184,2723500
2016-05-02,53.270000,54.480000,52.990002,54.270000,47.492290,2570700
2016-05-09,54.189999,54.900002,53.750000,54.099998,47.343517,3205700
2016-05-16,53.869999,54.650002,53.380001,54.389999,47.597305,2310200
2016-05-23,54.459999,55.220001,53.220001,54.799999,47.956108,1986400
2016-05-30,54.720001,55.529999,54.430000,54.959999,48.096127,3573300
2016-06-06,55.029999,56.380001,54.959999,55.459999,48.533672,2538500
2016-06-13,55.259998,55.310001,52.369999,53.070000,46.442158,2461200
2016-06-20,53.500000,54.130001,52.430000,52.509998,45.952095,2588000
2016-06-27,52.000000,55.009998,51.330002,54.459999,47.658569,2291900
2016-07-04,54.040001,54.180000,53.279999,53.980000,47.561562,1669000
2016-07-11,54.029999,54.740002,53.410000,53.570000,47.200306,1910700
2016-07-18,53.500000,53.720001,52.669998,53.560001,47.191494,2148100
2016-07-25,53.520000,56.049999,53.450001,55.580002,48.971313,3066300
2016-08-01,55.410000,56.259998,53.980000,56.169998,49.491158,3102000
2016-08-08,56.180000,56.869999,55.500000,55.619999,49.006550,2117600
2016-08-15,55.650002,56.049999,55.270000,55.590000,48.980133,1483600
2016-08-22,55.520000,56.410000,55.259998,56.200001,49.517593,1924200
2016-08-29,56.230000,57.020000,56.200001,56.990002,50.213661,1892900
2016-09-05,57.000000,57.330002,55.509998,55.540001,48.936066,1984200
2016-09-12,55.299999,55.919998,54.259998,54.259998,47.808266,2607200
2016-09-19,54.340000,56.009998,54.160000,54.889999,48.363361,1394700
2016-09-26,54.720001,55.200001,53.869999,54.330002,47.869938,1534600
2016-10-03,54.380001,56.349998,53.660000,55.849998,49.523380,2989100
2016-10-10,55.980000,57.049999,55.709999,56.959999,50.507648,1825400
2016-10-17,56.919998,57.330002,55.130001,55.259998,49.000217,1571800
2016-10-24,55.500000,58.000000,55.130001,56.450001,50.055424,2094800
2016-10-31,56.779999,58.299999,56.680000,57.990002,51.420975,3209600
2016-11-07,58.430000,61.439999,58.169998,61.410000,54.453560,2329200
2016-11-14,61.680000,62.709999,60.990002,61.200001,54.267345,2554100
2016-11-21,61.349998,61.509998,60.869999,61.490002,54.524498,1587800
2016-11-28,61.150002,62.080002,60.689999,61.520000,54.551094,3283400
2016-12-05,61.810001,64.019997,61.560001,63.790001,56.563950,2374600
2016-12-12,63.700001,65.570000,63.700001,63.900002,56.661488,4342900
2016-12-19,64.180000,66.080002,63.880001,65.870003,58.408337,2026600
2016-12-26,66.029999,66.230003,64.870003,65.269997,57.876297,1002800
2017-01-02,65.459999,66.190002,64.870003,65.949997,58.819107,2010800
2017-01-09,65.169998,65.750000,64.500000,65.290001,58.230480,2500600
2017-01-16,64.470001,65.620003,64.349998,64.500000,57.525894,1466700
2017-01-23,64.650002,65.239998,64.360001,64.540001,57.561569,1710100
2017-01-30,64.470001,70.000000,63.669998,66.660004,59.452354,3920400
2017-02-06,66.680000,67.970001,66.169998,67.599998,60.290710,2508400
2017-02-13,67.610001,68.730003,67.250000,68.559998,61.146904,1671100
2017-02-20,68.760002,69.080002,68.279999,68.940002,61.485825,1643000
2017-02-27,68.620003,71.059998,68.080002,69.720001,62.181484,3709200
2017-03-06,68.660004,69.629997,68.209999,68.809998,61.369873,2600700
2017-03-13,68.849998,69.110001,67.709999,68.269997,60.888264,2804700
2017-03-20,68.279999,68.309998,66.550003,66.720001,59.505852,2191700
2017-03-27,66.199997,67.470001,66.110001,67.029999,59.782330,1812200
2017-04-03,67.000000,67.839996,66.080002,66.139999,59.324287,1955300
2017-04-10,66.139999,66.809998,65.029999,65.040001,58.337631,1510300
2017-04-17,65.209999,66.669998,65.209999,66.199997,59.378105,1610700
2017-04-24,66.959999,68.510002,65.860001,65.900002,59.109013,2394700
2017-05-01,65.860001,66.320000,65.449997,65.570000,58.813019,1745400
2017-05-08,65.610001,65.820000,62.950001,62.959999,56.471981,2040500
2017-05-15,62.990002,63.490002,62.000000,63.360001,56.830761,2012800
2017-05-22,63.459999,65.419998,62.860001,64.989998,58.292786,2059500
2017-05-29,64.800003,66.519997,64.620003,65.930000,59.135921,1980500
2017-06-05,65.820000,66.080002,64.029999,64.949997,58.256912,1970700
2017-06-12,64.949997,65.660004,64.129997,65.330002,58.597755,2431800
2017-06-19,65.510002,66.220001,63.500000,63.610001,57.054996,1886300
2017-06-26,63.779999,65.050003,63.770000,64.660004,57.996803,1677900
2017-07-03,65.080002,66.440002,63.439999,64.129997,57.863903,1976500
2017-07-10,64.120003,64.510002,63.369999,63.900002,57.656380,1931300
2017-07-17,63.869999,65.040001,63.400002,65.000000,58.648899,2023300
2017-07-24,65.000000,65.889999,62.590000,63.880001,57.638329,2554800
2017-07-31,64.160004,65.349998,64.059998,64.790001,58.459415,1741500
2017-08-07,64.760002,64.900002,63.610001,63.889999,57.647362,1873800
2017-08-14,64.300003,64.500000,62.869999,63.480000,57.277416,1942700
2017-08-21,63.450001,64.059998,62.009998,62.740002,56.609726,1791800
2017-08-28,62.590000,62.639999,59.830002,60.389999,54.489342,3194000
2017-09-04,59.750000,59.860001,52.150002,55.110001,49.725246,5500600
2017-09-11,57.950001,59.869999,57.650002,58.119999,52.441143,4516100
2017-09-18,58.340000,58.500000,56.090000,56.919998,51.358387,2908800
2017-09-25,56.720001,57.619999,55.509998,57.310001,51.710293,3121100
2017-10-02,56.990002,57.450001,56.020000,56.110001,50.627533,3788600
2017-10-09,56.139999,58.029999,55.130001,57.759998,52.469711,4253100
2017-10-16,57.849998,57.990002,56.410000,57.040001,51.815659,3137900
2017-10-23,57.169998,57.290001,53.919998,54.160000,49.199432,4094100
2017-10-30,54.060001,55.029999,53.320000,54.369999,49.390202,5653500
2017-11-06,54.369999,55.220001,53.220001,53.540001,48.636223,4228800
2017-11-13,53.340000,53.540001,51.200001,51.709999,46.973827,2740700
2017-11-20,51.700001,52.029999,51.230000,51.599998,46.873909,2674300
2017-11-27,51.410000,53.990002,51.139999,51.639999,46.910240,6389500
2017-12-04,51.990002,52.200001,49.799999,50.250000,45.647560,4097100
2017-12-11,50.270000,51.009998,49.610001,50.580002,45.947330,3995400
2017-12-18,50.650002,50.709999,49.419998,50.060001,45.474964,4266400
2017-12-25,49.840000,50.660000,49.810001,50.259998,45.656643,2196900
2018-01-01,50.419998,50.910000,48.160000,49.389999,45.217545,2992500
2018-01-08,49.299999,49.480000,48.000000,49.110001,44.961201,4538900
2018-01-15,49.349998,49.830002,47.980000,48.619999,44.512596,3062000
2018-01-22,49.849998,52.610001,49.849998,50.470001,46.206310,5206400
2018-01-29,50.380001,50.919998,49.549999,50.169998,45.931656,3684700
2018-02-05,49.830002,51.759998,48.200001,49.810001,45.602066,7029900
2018-02-12,49.970001,51.560001,48.770000,51.470001,47.121830,3638600
2018-02-19,51.360001,51.619999,49.599998,49.790001,45.583755,3892500
2018-02-26,49.930000,50.320000,47.430000,48.020000,43.963284,3632200
2018-03-05,50.049999,55.470001,49.799999,55.169998,50.509247,7021200
2018-03-12,55.200001,57.259998,54.540001,57.180000,52.349449,8718700
2018-03-19,57.299999,58.230000,56.040001,56.090000,51.351540,5534800
2018-03-26,56.639999,58.259998,55.270000,57.570000,52.706501,4256800
2018-04-02,57.560001,58.560001,56.730000,57.130001,52.670681,4790400
2018-04-09,57.340000,58.270000,55.869999,56.439999,52.034542,6722400
2018-04-16,56.500000,56.990002,55.180000,56.480000,52.071419,4493400
2018-04-23,56.790001,60.689999,56.299999,59.639999,54.984764,6205800
2018-04-30,59.910000,59.990002,56.000000,57.139999,52.679905,5567400
2018-05-07,57.150002,58.259998,56.990002,57.500000,53.011806,3061800
2018-05-14,57.450001,58.880001,56.759998,57.790001,53.279163,3016800
2018-05-21,57.849998,58.410000,57.000000,57.509998,53.021023,2336900
2018-05-28,57.240002,57.770000,56.639999,57.119999,52.661461,2614400
2018-06-04,57.080002,58.049999,57.060001,57.939999,53.417465,1831300
2018-06-11,58.049999,58.340000,56.090000,56.549999,52.135956,2348800
2018-06-18,56.290001,57.090000,55.410000,55.930000,51.564350,2151800
2018-06-25,56.000000,56.590000,54.259998,55.619999,51.278549,2929700
2018-07-02,55.389999,56.130001,54.630001,55.820000,51.832291,2218200
2018-07-09,57.240002,58.380001,56.299999,56.889999,52.825851,3165700
2018-07-16,56.930000,58.119999,56.660000,57.900002,53.763699,2461300
2018-07-23,57.910000,58.259998,56.410000,56.450001,52.417282,2717000
2018-07-30,56.410000,57.090000,54.869999,55.290001,51.340149,2336400
2018-08-06,55.290001,55.590000,53.500000,54.410000,50.523022,2070100
2018-08-13,54.310001,56.570000,54.000000,56.150002,52.138714,2297700
2018-08-20,56.389999,57.520000,56.110001,57.490002,53.382984,1834600
2018-08-27,57.570000,58.500000,56.660000,57.520000,53.410847,1832500
2018-09-03,57.389999,57.509998,55.290001,55.389999,51.433006,2007900
2018-09-10,55.430000,57.320000,54.619999,57.259998,53.169415,2745100
2018-09-17,57.259998,58.570000,57.009998,58.220001,54.060841,1881800
2018-09-24,58.230000,58.240002,56.820000,57.709999,53.587269,1928600
2018-10-01,57.849998,58.860001,57.110001,57.450001,53.345848,2164900
2018-10-08,57.430000,57.799999,53.770000,54.240002,50.705708,2350900
2018-10-15,54.240002,56.119999,54.240002,55.849998,52.210800,2319300
2018-10-22,55.830002,57.689999,53.500000,56.740002,53.042809,3005800
