Date,Open,High,Low,Close,Adj Close,Volume
2018-10-01,47.500000,47.660000,44.174999,44.264999,43.955215,9002600
2018-10-08,44.145000,44.840000,42.715000,44.744999,44.431854,11359400
2018-10-15,44.904999,45.544998,43.615002,43.775002,43.468643,7108200
2018-10-22,44.439999,46.000000,43.814999,45.485001,45.166676,8616200
2018-10-29,44.724998,46.029999,43.639999,45.625000,45.305695,11053000
2018-11-05,45.689999,46.380001,45.025002,46.025002,45.702896,5514400
2018-11-12,45.689999,48.044998,44.334999,47.669998,47.336380,7805600
2018-11-19,47.695000,48.500000,47.380001,48.169998,47.832886,4925000
2018-11-26,48.595001,51.250000,48.384998,50.709999,50.355110,7718600
2018-12-03,50.735001,51.005001,49.365002,50.230000,49.878468,7904600
2018-12-10,48.965000,50.509998,47.029999,50.220001,49.868538,11732400
2018-12-17,50.595001,52.250000,50.139999,50.200001,49.848679,9609600
2018-12-24,50.090000,52.005001,49.825001,51.570000,51.209087,4557400
2018-12-31,51.794998,51.974998,50.794998,51.790001,51.427551,3989200
2019-01-07,51.540001,52.049999,51.005001,51.320000,50.960838,6208600
2019-01-14,50.930000,51.709999,50.404999,51.674999,51.313354,5816000
2019-01-21,51.299999,51.599998,49.505001,49.570000,49.223087,8188600
2019-01-28,49.505001,49.660000,47.250000,49.529999,49.183369,9116400
2019-02-04,49.485001,50.525002,48.974998,50.145000,49.794064,5008200
2019-02-11,50.535000,51.049999,49.494999,50.090000,49.739449,6813400
2019-02-18,49.619999,50.325001,49.029999,50.119999,49.769238,5846600
2019-02-25,50.270000,51.209999,49.549999,50.220001,49.868538,6387600
2019-03-04,50.025002,52.064999,49.775002,51.990002,51.626152,7087400
2019-03-11,52.340000,56.279999,52.340000,55.990002,55.598160,8424400
2019-03-18,56.365002,57.419998,56.119999,56.160000,55.766968,6138400
2019-03-25,56.459999,57.955002,55.945000,57.955002,57.549408,6524800
2019-04-01,58.080002,58.125000,56.869999,57.139999,56.740108,5331200
2019-04-08,56.700001,57.220001,55.900002,56.715000,56.318085,5994600
2019-04-15,56.865002,58.055000,56.700001,57.959999,57.554371,3939400
2019-04-22,56.950001,58.115002,56.514999,57.595001,57.191925,7049600
2019-04-29,57.544998,60.320000,56.985001,59.945000,59.525478,6371600
2019-05-06,59.049999,59.355000,57.125000,58.560001,58.150173,5824800
2019-05-13,57.724998,59.154999,57.160000,58.450001,58.040943,6590400
2019-05-20,60.264999,62.275002,59.500000,61.360001,60.930576,11004200
2019-05-27,61.369999,62.360001,61.215000,62.080002,61.645538,4753200
2019-06-03,62.500000,64.595001,62.259998,64.375000,63.924473,7588600
2019-06-10,64.500000,65.195000,63.500000,64.150002,63.701054,6929000
2019-06-17,64.019997,64.385002,62.785000,63.404999,62.961266,5658800
2019-06-24,63.450001,65.044998,63.365002,65.019997,64.895554,6337000
2019-07-01,65.425003,65.889999,64.595001,64.894997,64.770790,3913200
2019-07-08,63.825001,64.135002,62.025002,62.974998,62.854465,7825400
2019-07-15,63.215000,63.674999,60.950001,61.680000,61.561947,5887800
2019-07-22,60.544998,60.744999,57.099998,57.580002,57.469795,12783800
2019-07-29,57.605000,58.105000,56.770000,56.910000,56.801075,7709000
2019-08-05,55.555000,57.285000,54.564999,56.435001,56.435001,10310200
2019-08-12,56.195000,56.685001,54.419998,55.250000,55.250000,6495400
2019-08-19,55.154999,55.375000,52.645000,53.070000,53.070000,11601600
2019-08-26,54.525002,54.590000,53.099998,53.900002,53.900002,10967000
2019-09-02,53.320000,53.459999,51.470001,52.154999,52.154999,12619200
2019-09-09,52.174999,53.160000,51.615002,52.485001,52.485001,10602000
2019-09-16,52.035000,56.490002,51.025002,56.090000,56.090000,11237400
2019-09-23,58.500000,59.750000,56.715000,58.250000,58.250000,18707800
2019-09-30,57.810001,58.000000,54.660000,55.220001,55.220001,9968000
2019-10-07,54.930000,57.189999,54.849998,56.040001,56.040001,8756500
2019-10-14,55.840000,58.230000,55.360001,57.070000,57.070000,6797300
2019-10-21,57.270000,60.380001,57.130001,60.099998,60.099998,8829800
2019-10-28,60.490002,61.770000,60.049999,61.570000,61.570000,8221700
2019-11-04,61.570000,63.009998,60.860001,61.810001,61.810001,6348900
2019-11-11,61.910000,62.480000,61.070000,61.959999,61.959999,4786100
2019-11-18,61.799999,62.099998,61.119999,61.610001,61.610001,5825500
2019-11-25,62.000000,63.470001,61.340000,61.750000,61.750000,4551800
2019-12-02,61.820000,62.599998,61.209999,62.389999,62.389999,5776000
2019-12-09,62.299999,64.000000,61.950001,63.450001,63.450001,5889400
2019-12-16,63.200001,65.379997,62.529999,64.400002,64.400002,6426000
2019-12-23,64.410004,64.489998,62.930000,63.110001,63.110001,2906200
2019-12-30,63.520000,64.190002,61.959999,62.009998,62.009998,4101900
2020-01-06,61.000000,62.810001,60.369999,61.900002,61.900002,7973900
2020-01-13,62.750000,63.230000,61.349998,61.740002,61.740002,6578000
2020-01-20,60.950001,60.950001,58.650002,59.230000,59.230000,7987400
2020-01-27,58.320000,58.540001,56.939999,57.279999,57.279999,8875800
2020-02-03,57.209999,59.790001,57.070000,58.759998,58.759998,7255400
2020-02-10,58.650002,60.330002,58.450001,58.740002,58.740002,4766400
2020-02-17,58.169998,59.020000,57.180000,57.520000,57.520000,5387100
2020-02-24,56.369999,57.410000,53.360001,54.849998,54.849998,13174600
2020-03-02,53.740002,55.349998,50.299999,51.400002,51.400002,17386800
2020-03-09,49.310001,50.810001,43.450001,47.669998,47.669998,17137300
2020-03-16,43.000000,46.950001,35.070000,35.779999,35.779999,31744000
2020-03-23,32.669998,41.580002,29.500000,39.310001,39.310001,35404600
2020-03-30,37.959999,39.500000,33.860001,34.590000,34.590000,15979000
2020-04-06,36.630001,41.669998,36.369999,40.759998,40.759998,13289600
2020-04-13,40.000000,41.509998,36.939999,39.970001,39.970001,14192600
2020-04-20,40.810001,42.330002,38.439999,39.950001,39.950001,12131800
2020-04-27,40.509998,44.919998,40.029999,42.099998,42.099998,11221300
2020-05-04,40.520000,41.689999,39.849998,40.590000,40.590000,9487200
2020-05-11,40.180000,41.750000,36.279999,36.439999,36.439999,31670300
2020-05-18,36.709999,38.040001,35.650002,36.720001,36.720001,17836000
2020-05-25,37.889999,42.009998,37.439999,41.830002,41.830002,17059800
2020-06-01,42.459999,47.650002,42.060001,47.610001,47.610001,16490500
2020-06-08,46.810001,47.000000,40.610001,42.330002,42.330002,13947000
2020-06-15,41.220001,45.080002,40.790001,44.689999,44.689999,9740900
2020-06-22,44.590000,46.230000,43.590000,45.090000,45.090000,10333900
2020-06-29,45.660000,48.720001,44.980000,47.759998,47.759998,9198800
2020-07-06,49.060001,49.439999,47.459999,48.389999,48.389999,7614800
2020-07-13,47.540001,47.720001,45.619999,47.279999,47.279999,7235100
2020-07-20,49.160000,52.150002,48.970001,50.250000,50.250000,11701000
2020-07-27,48.459999,49.099998,46.169998,46.750000,46.750000,12677900
2020-08-03,45.709999,47.250000,45.400002,46.529999,46.529999,8459900
2020-08-10,47.099998,47.830002,45.959999,46.669998,46.669998,6800400
2020-08-17,46.200001,48.590000,45.560001,48.400002,48.400002,6049700
2020-08-24,49.970001,51.270000,49.049999,51.090000,51.090000,6922800
2020-08-31,49.980000,51.919998,49.310001,50.099998,50.099998,6130700
2020-09-07,49.560001,50.270000,48.750000,49.330002,49.330002,4900700
2020-09-14,48.700001,50.599998,48.490002,48.990002,48.990002,5097700
2020-09-21,48.259998,48.669998,46.619999,48.630001,48.630001,5501900
2020-09-28,48.900002,52.180000,48.410000,51.770000,51.770000,6711600
2020-10-05,52.240002,56.680000,52.160000,56.220001,56.220001,6567000
2020-10-12,55.000000,56.709999,54.349998,56.000000,56.000000,5598000
2020-10-19,56.750000,60.380001,56.509998,60.360001,60.360001,9323900
2020-10-26,59.480000,60.230000,56.860001,57.439999,57.439999,10049500
2020-11-02,57.970001,63.970001,57.919998,63.450001,63.450001,8427500
2020-11-09,66.889999,68.019997,64.930000,67.919998,67.919998,8829300
2020-11-16,69.050003,69.470001,66.190002,66.500000,66.500000,7094400
2020-11-23,67.169998,70.000000,66.279999,67.820000,67.820000,5595500
2020-11-30,67.669998,70.750000,67.309998,67.500000,67.500000,7040500
2020-12-07,67.089996,68.900002,65.849998,66.760002,66.760002,7654700
2020-12-14,66.769997,70.949997,66.330002,70.440002,70.440002,8610100
2020-12-21,67.889999,70.080002,67.379997,69.550003,69.550003,3243000
2020-12-28,70.260002,72.440002,69.620003,72.260002,72.260002,3373100
2021-01-04,72.290001,72.910004,69.599998,72.910004,72.910004,5255100
2021-01-11,72.500000,75.900002,71.970001,74.879997,74.879997,6322000
2021-01-18,76.120003,76.120003,71.930000,74.250000,74.250000,5609800
2021-01-25,74.680000,74.989998,68.790001,72.099998,72.099998,12563000
2021-02-01,75.809998,81.970001,75.750000,81.949997,81.949997,8284300
2021-02-08,81.580002,83.260002,80.199997,83.040001,83.040001,6513700
2021-02-15,84.699997,84.699997,80.820000,82.709999,82.709999,5152300
2021-02-22,81.769997,83.599998,77.459999,79.139999,79.139999,7204500
2021-03-01,80.930000,83.930000,80.010002,82.279999,82.279999,7024400
2021-03-08,81.459999,84.000000,80.660004,80.769997,80.769997,7018200
2021-03-15,80.410004,83.059998,77.519997,77.800003,77.800003,8282900
2021-03-22,77.910004,80.839996,76.739998,79.459999,79.459999,5887200
2021-03-29,78.379997,81.220001,76.910004,77.739998,77.739998,6166400
2021-04-05,76.669998,76.900002,72.389999,73.760002,73.760002,6639900
2021-04-12,70.250000,72.010002,68.809998,71.809998,71.809998,11364400
2021-04-19,70.709999,71.000000,67.730003,69.430000,69.430000,10028700
2021-04-26,70.360001,74.639999,69.389999,70.279999,70.279999,10311600
2021-05-03,70.699997,72.059998,68.500000,71.389999,71.389999,6998600
2021-05-10,71.800003,72.000000,68.360001,70.080002,70.080002,5940300
2021-05-17,71.449997,76.769997,70.940002,76.440002,76.440002,7598500
2021-05-24,76.070000,77.169998,73.000000,76.529999,76.529999,6753700
2021-05-31,76.709999,76.940002,75.510002,76.419998,76.419998,1835400
